ADLOADINGTIME	ACCOUNTID	CAMPAIGNID	CREATIVEID	PLACEMENTID	TIMESTAMP	PLATFORM	PLATFORMVERSION	EXTERNALADSERVER	EXTERNALCREATIVEID	EXTERNALPLACEMENTID	EXTERNALSITEID	EXTERNALSUPPLIERID	INTENDEDDEVICETYPE	ACTUALDEVICETYPE	SDK	HOSTWINDOWHEIGHT	HOSTWINDOWWIDTH	TOPMOSTREACHABLEWINDOWHEIGHT	TOPMOSTREACHABLEWINDOWWIDTH	DEVICEORIENTATION	NETWORKTYPE	CDNNAME	CREATIVETYPE	GEOIP_LNG	GEOIP_LAT	GEOIP_TIMEZONE	GEOIP_COUNTRY	GEOIP_REGION	GEOIP_CITY	GEOIP_AREACODE	GEOIP_METROCODE	GEOIP_DMACODE	UA_HARDWARETYPE	UA_DEVICETYPE	UA_MOBILEDEVICE	UA_PLATFORM	UA_PLATFORMVERSION	UA_VENDOR	UA_MODEL	UA_OS	UA_OSVERSION	UA_BROWSER	UA_BROWSERVERSION	UA_BROWSERRENDERINGENGINE	FILESJSON	ERRORSJSON
8.563	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521414	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	12e17efa2b426e057e39576e63e3d390	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	944	768	0	null	a	Banner	-0.46671	51.75	Europe/London	United Kingdom	Hertford	Hemel Hempstead	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
10.683	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521416	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	768	1024	-90	null	c	Banner	-2.0667	53.55	Europe/London	United Kingdom	Oldham	Oldham	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	null	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
13.252	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521526	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	728	1024	90	null	a	Banner	-0.2701	51.3305	Europe/London	United Kingdom	Surrey	Epsom	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
7.294	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521550	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	649	1024	90	null	c	Banner	-1.93331	52.0833	Europe/London	United Kingdom	Worcestershire	Evesham	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
10.764	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521560	IOS	8.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	768	1024	-90	null	c	Banner	1.69369	52.4521	Europe/London	United Kingdom	Suffolk	Lowestoft	null	null	null	Tablet	Tablet	1	IOS	8.1	Apple	iPad	IOS	8.1	Safari	null	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
5.788	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521552	IOS	8.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	729	1024	-90	null	a	Banner	-1.42971	53.6564	Europe/London	United Kingdom	Wakefield	Wakefield	null	null	null	Tablet	Tablet	1	IOS	8.3	Apple	iPad	IOS	8.3	Safari	8.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
8.235	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521558	IOS	7.1.2	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	892	768	0	null	a	Banner	-0.15	51.35	Europe/London	United Kingdom	Sutton	Wallington	null	null	null	Tablet	Tablet	1	IOS	7.1.2	Apple	iPad	IOS	7.1.2	Safari	null	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
39.156	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521961	Android	4.0.4	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	240	320	648	1280	90	null	b	Banner	-0.13001	51.5	Europe/London	United Kingdom	null	null	null	null	null	Tablet	Tablet	1	Android	4.0.4	Samsung	GT-P7310	Android	4.0.4	Android Browser	4.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
6.699	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521641	IOS	9.3.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	937	768	0	null	b	Banner	-1.7255	52.43969	Europe/London	United Kingdom	Solihull	Solihull	null	null	null	Tablet	Tablet	1	IOS	9.3.1	Apple	iPad	IOS	9.3.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
8.14	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521652	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	c6a0adaae52d9009e0fb1b119dc07cfa	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	672	1024	90	null	b	Banner	-0.09411	51.5144	Europe/London	United Kingdom	London	London	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
6.097	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522162	Android	5.1.1	149d62d213b2dfec327ac2dc3391d0d5	null	a5b2e4d798331e36a77ef45917c8c1a5	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	631	1280	0	null	b	Banner	-1.9341	52.4768	Europe/London	United Kingdom	Birmingham	Birmingham	null	null	null	Tablet	Tablet	1	Android	5.1.1	Sony	SGP511	Android	5.1.1	Chrome Mobile	49.0.2623.105	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
1.866	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521687	IOS	9.3.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	985	768	0	null	b	Banner	-1.7255	52.43969	Europe/London	United Kingdom	Solihull	Solihull	null	null	null	Tablet	Tablet	1	IOS	9.3.1	Apple	iPad	IOS	9.3.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
18.299	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521810	Android	5.0.2	149d62d213b2dfec327ac2dc3391d0d5	null	12e17efa2b426e057e39576e63e3d390	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	647	1024	0	null	b	Banner	-0.13001	51.5	Europe/London	United Kingdom	null	null	null	null	null	Tablet	Tablet	1	Android	5.0.2	Samsung	SM-T550	Android	5.0.2	Chrome Mobile	49.0.2623.105	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
31.271	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521852	Android	5.0.2	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	999	768	90	null	c	Banner	-1.5013	53.7119	Europe/London	United Kingdom	Wakefield	Wakefield	null	null	null	Tablet	Tablet	1	Android	5.0.2	Samsung	SM-T550	Android	5.0.2	Samsung Browser	3.3	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
35.537	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521865	Android	4.0.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	464	963	90	null	b	Banner	-0.6418	52.9115	Europe/London	United Kingdom	Lincolnshire	Grantham	null	null	null	Tablet	Tablet	1	Android	4.0.3	Amazon	Kindle Fire	Android	4.0.3	Amazon Silk	48.2.2	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
6.309	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521843	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	729	1024	90	null	c	Banner	-1.1505	52.9536	Europe/London	United Kingdom	Nottingham	Nottingham	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
8.793	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521861	IOS	9.3.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	768	1024	90	null	b	Banner	-1.5	53.3667	Europe/London	United Kingdom	Sheffield	Sheffield	null	null	null	Tablet	Tablet	1	IOS	9.3.1	Apple	iPad	IOS	9.3.1	Safari	null	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
7.827	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521911	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	12e17efa2b426e057e39576e63e3d390	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	905	768	180	null	a	Banner	-0.09411	51.5144	Europe/London	United Kingdom	London	London	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
23.407	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522102	Android	4.1.2	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	638	1280	90	null	b	Banner	-1.5481	53.8562	Europe/London	United Kingdom	Leeds	Leeds	null	null	null	Tablet	Tablet	1	Android	4.1.2	Samsung	GT-N8010	Android	4.1.2	Android Browser	4.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
12.687	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459521975	IOS	8.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	928	768	180	null	c	Banner	-3.5317	50.6985	Europe/London	United Kingdom	Devon	Exeter	null	null	null	Tablet	Tablet	1	IOS	8.3	Apple	iPad	IOS	8.3	Safari	8.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
31.535	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522020	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	728	1024	90	null	b	Banner	-0.21671	51.9667	Europe/London	United Kingdom	Hertford	Letchworth	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
37.767	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522032	Android	5.1	149d62d213b2dfec327ac2dc3391d0d5	null	12e17efa2b426e057e39576e63e3d390	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	793	601	0	null	a	Banner	-1.614	54.97329	Europe/London	United Kingdom	Newcastle upon Tyne	Newcastle Upon Tyne	null	null	null	Tablet	Tablet	1	Android	5.1	Acer	null	Android	5.1	Chrome Mobile	43.0.2357.93	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
10.845	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522015	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	985	768	0	null	a	Banner	-1.0828	53.9586	Europe/London	United Kingdom	York	York	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
11.337	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522032	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	960	768	0	null	a	Banner	-4.2576	55.8322	Europe/London	United Kingdom	Glasgow City	Glasgow	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
3.062	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522056	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	162c416f44a04bb4e35ec3a3c94697fb	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	724	1024	90	null	c	Banner	-5.9625	54.6105	Europe/London	United Kingdom	Belfast	Belfast	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	null	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
24.034	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522102	Android	4.4.2	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	951	768	-90	null	b	Banner	-0.5667	53.2167	Europe/London	United Kingdom	Lincolnshire	Lincoln	null	null	null	Tablet	Tablet	1	Android	4.4.2	Oysters	T72H 3G	Android	4.4.2	Chrome Mobile	49.0.2623.105	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
9.597	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522101	IOS	7.1.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	672	1024	-90	null	c	Banner	-3.13581	56.19679	Europe/London	United Kingdom	Fife	Glenrothes	null	null	null	Tablet	Tablet	1	IOS	7.1.1	Apple	iPad	IOS	7.1.1	Safari	7.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
5.488	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522131	IOS	9.3.1	149d62d213b2dfec327ac2dc3391d0d5	null	12e17efa2b426e057e39576e63e3d390	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	905	768	0	null	a	Banner	-0.1205	51.5491	Europe/London	United Kingdom	London	London	null	null	null	Tablet	Tablet	1	IOS	9.3.1	Apple	iPad	IOS	9.3.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
18.289	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522155	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	728	1024	90	null	c	Banner	-1.1317	52.63859	Europe/London	United Kingdom	Leicester	Leicester	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
9.946	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522155	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	928	768	0	null	b	Banner	-1.1505	52.9536	Europe/London	United Kingdom	Nottingham	Nottingham	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
2.516	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522165	IOS	9.3	149d62d213b2dfec327ac2dc3391d0d5	null	d3060a9aa1c1fb9b50ec5ab77b72ab0f	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	729	1024	90	null	b	Banner	-2.2	50.9167	Europe/London	United Kingdom	Dorset	Shroton	null	null	null	Tablet	Tablet	1	IOS	9.3	Apple	iPad	IOS	9.3	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
19.094	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522205	IOS	9.2.1	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	728	1024	0	null	b	Banner	-2.22001	52.1894	Europe/London	United Kingdom	Worcestershire	Worcester	null	null	null	Tablet	Tablet	1	IOS	9.2.1	Apple	iPad	IOS	9.2.1	Safari	9.0	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
21.253	7d3cb2b84e75bd6ff0b644b34860f4e9	63c0b0e85ff33bd3dd384208d3b39290	41b1cf275aad645f076cfadac321864a	ccc6cade9e6ef1e9cbef01c239c2d24c	1459522218	Android	5.0.2	149d62d213b2dfec327ac2dc3391d0d5	null	1bdaf5bba3ea9d99d14ec6a8dcd28b9e	79a633437974c47dfbe937dbdb28a6b0	null	Tablet	Tablet	MobileWeb	600	300	999	768	90	null	c	Banner	0.48829	51.3739	Europe/London	United Kingdom	Medway	Rochester	null	null	null	Tablet	Tablet	1	Android	5.0.2	Samsung	SM-T550	Android	5.0.2	Samsung Browser	3.3	WebKit	[{"type":"image","size":13989},{"type":"image","size":10216},{"type":"image","size":10706},{"type":"image","size":2677},{"type":"image","size":4454}]	[]
1.091	9d054e606ea57b3db177fc3486f3031b	ac69145ea6c21a5fb5cb0a8528a35eb8	28e086d84adabb185cb7ddaf834a2b33	92b4607a3ee2e71b1c6c90a551e43619	1459520465	Android	6.0	c5be1fb9f58a66121599ef93fd1247f6	null	c62917789cb5261393b8f8138e7021a8	null	0ad0bbbb4afd105e31fd5aaf3e9004ad	Phone	Phone	MobileWeb	250	300	568	360	0	null	b	ExpandableBanner	-76.2917	36.8699	America/New_York	United States	Virginia	Norfolk	757	544	544	Mobile Phone	Phone	1	Android	6.0	Motorola	XT1585	Android	6.0	Chrome Mobile	49.0.2623.105	WebKit	[{"type":"image","size":1664}]	["6ccef87e7a9ed061c6a97645b146c31e","218bf447841fa2da25dde7408e518979"]
1.756	9d054e606ea57b3db177fc3486f3031b	ac69145ea6c21a5fb5cb0a8528a35eb8	28e086d84adabb185cb7ddaf834a2b33	92b4607a3ee2e71b1c6c90a551e43619	1459521305	Android	6.0.1	c5be1fb9f58a66121599ef93fd1247f6	null	c62917789cb5261393b8f8138e7021a8	null	0ad0bbbb4afd105e31fd5aaf3e9004ad	Phone	Phone	MobileWeb	0	0	0	0	0	null	c	ExpandableBanner	-80.3515	37.17909	America/New_York	United States	Virginia	Blacksburg	540	573	573	Mobile Phone	Phone	1	Android	6.0.1	Samsung	SM-G920R4	Android	6.0.1	Samsung Browser	4.0	WebKit	[{"type":"image","size":1664}]	["6ccef87e7a9ed061c6a97645b146c31e","218bf447841fa2da25dde7408e518979"]
